session_test_id,Rating,feedback,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence38,reference,100,33504,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence96,reference,100,49773,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence96,fertility,53,49773,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence96,deep_voice,40,49773,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence96,fertiliity_griffin,28,49773,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence96,tacotron_2,70,49773,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence87,reference,100,30013,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence87,fertiliity_griffin,27,30013,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence87,fertility,71,30013,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence87,deep_voice,36,30013,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence87,tacotron_2,38,30013,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence80,reference,100,41985,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence80,fertiliity_griffin,27,41985,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence80,deep_voice,12,41985,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence80,tacotron_2,41,41985,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence80,fertility,83,41985,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence10,tacotron_2,50,41578,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence10,deep_voice,31,41578,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence10,fertiliity_griffin,24,41578,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence10,fertility,74,41578,
tts_experiment,voice_quality,"Jestli jsem byl moc vedle tak to smaz :D",sentence10,reference,100,41578,
tts_experiment,both_equal,,sentence44,tacotron_2,58,98264,
tts_experiment,both_equal,,sentence44,fertility,42,98264,
tts_experiment,both_equal,,sentence44,deep_voice,10,98264,
tts_experiment,both_equal,,sentence44,fertiliity_griffin,25,98264,
tts_experiment,both_equal,,sentence44,reference,82,98264,
tts_experiment,both_equal,,sentence54,tacotron_2,71,51889,
tts_experiment,both_equal,,sentence54,deep_voice,49,51889,
tts_experiment,both_equal,,sentence54,reference,100,51889,
tts_experiment,both_equal,,sentence54,fertility,78,51889,
tts_experiment,both_equal,,sentence54,fertiliity_griffin,33,51889,
tts_experiment,both_equal,,sentence52,fertiliity_griffin,56,75729,
tts_experiment,both_equal,,sentence52,tacotron_2,52,75729,
tts_experiment,both_equal,,sentence52,reference,91,75729,
tts_experiment,both_equal,,sentence52,fertility,70,75729,
tts_experiment,both_equal,,sentence52,deep_voice,38,75729,
tts_experiment,both_equal,,sentence4,deep_voice,41,42932,
tts_experiment,both_equal,,sentence4,fertiliity_griffin,41,42932,
tts_experiment,both_equal,,sentence4,reference,100,42932,
tts_experiment,both_equal,,sentence4,tacotron_2,51,42932,
tts_experiment,both_equal,,sentence4,fertility,68,42932,
tts_experiment,both_equal,,sentence23,fertiliity_griffin,53,58619,
tts_experiment,both_equal,,sentence23,deep_voice,35,58619,
tts_experiment,both_equal,,sentence23,fertility,73,58619,
tts_experiment,both_equal,,sentence23,reference,100,58619,
tts_experiment,both_equal,,sentence23,tacotron_2,23,58619,
tts_experiment,both_equal,,sentence2,deep_voice,36,28836,
tts_experiment,both_equal,,sentence2,tacotron_2,70,28836,
tts_experiment,both_equal,,sentence2,fertiliity_griffin,50,28836,
tts_experiment,both_equal,,sentence2,fertility,70,28836,
tts_experiment,both_equal,,sentence2,reference,100,28836,
tts_experiment,both_equal,,sentence81,fertiliity_griffin,38,29202,
tts_experiment,both_equal,,sentence81,fertility,66,29202,
tts_experiment,both_equal,,sentence81,deep_voice,30,29202,
tts_experiment,both_equal,,sentence81,tacotron_2,30,29202,
tts_experiment,both_equal,,sentence81,reference,100,29202,
tts_experiment,both_equal,,sentence98,tacotron_2,66,27788,
tts_experiment,both_equal,,sentence98,deep_voice,35,27788,
tts_experiment,both_equal,,sentence98,fertiliity_griffin,34,27788,
tts_experiment,both_equal,,sentence98,reference,100,27788,
tts_experiment,both_equal,,sentence98,fertility,70,27788,
tts_experiment,both_equal,,sentence29,reference,100,80489,
tts_experiment,both_equal,,sentence29,fertiliity_griffin,43,80489,
tts_experiment,both_equal,,sentence29,deep_voice,35,80489,
tts_experiment,both_equal,,sentence29,tacotron_2,42,80489,
tts_experiment,both_equal,,sentence29,fertility,66,80489,
tts_experiment,both_equal,,sentence57,fertility,64,42653,
tts_experiment,both_equal,,sentence57,fertiliity_griffin,31,42653,
tts_experiment,both_equal,,sentence57,deep_voice,45,42653,
tts_experiment,both_equal,,sentence57,reference,100,42653,
tts_experiment,both_equal,,sentence57,tacotron_2,54,42653,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence12,fertility,75,238963,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence12,fertiliity_griffin,70,238963,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence12,tacotron_2,80,238963,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence12,deep_voice,75,238963,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence12,reference,100,238963,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence59,tacotron_2,100,70723,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence59,fertility,75,70723,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence59,deep_voice,70,70723,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence59,reference,100,70723,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence59,fertiliity_griffin,85,70723,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence42,tacotron_2,75,265647,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence42,fertiliity_griffin,80,265647,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence42,fertility,100,265647,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence42,deep_voice,70,265647,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence42,reference,100,265647,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence41,fertiliity_griffin,80,86457,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence41,deep_voice,75,86457,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence41,fertility,95,86457,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence41,tacotron_2,100,86457,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence41,reference,100,86457,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence3,fertiliity_griffin,85,96723,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence3,tacotron_2,70,96723,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence3,fertility,75,96723,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence3,deep_voice,80,96723,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence3,reference,100,96723,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence32,fertiliity_griffin,30,170681,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence32,fertility,30,170681,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence32,reference,100,170681,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence32,tacotron_2,80,170681,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence32,deep_voice,85,170681,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence4,fertility,90,82272,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence4,tacotron_2,70,82272,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence4,fertiliity_griffin,80,82272,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence4,deep_voice,70,82272,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence4,reference,100,82272,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence61,deep_voice,70,137229,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence61,fertiliity_griffin,75,137229,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence61,fertility,85,137229,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence61,reference,95,137229,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence61,tacotron_2,85,137229,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence66,reference,100,69529,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence66,fertility,100,69529,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence66,fertiliity_griffin,80,69529,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence66,deep_voice,75,69529,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence66,tacotron_2,60,69529,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence65,fertiliity_griffin,80,88521,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence65,tacotron_2,85,88521,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence65,fertility,90,88521,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence65,deep_voice,80,88521,
tts_experiment,both_equal,"In the sentence with number 110.1 - two of presented recordings made a factual mistake reading the number incorrectly, hence the drop in my ratings. ",sentence65,reference,100,88521,
tts_experiment,voice_quality,,sentence37,deep_voice,22,30332,
tts_experiment,voice_quality,,sentence37,tacotron_2,67,30332,
tts_experiment,voice_quality,,sentence37,reference,100,30332,
tts_experiment,voice_quality,,sentence37,fertility,78,30332,
tts_experiment,voice_quality,,sentence37,fertiliity_griffin,36,30332,
tts_experiment,voice_quality,,sentence33,reference,100,40482,
tts_experiment,voice_quality,,sentence33,deep_voice,40,40482,
tts_experiment,voice_quality,,sentence33,fertiliity_griffin,31,40482,
tts_experiment,voice_quality,,sentence33,fertility,84,40482,
tts_experiment,voice_quality,,sentence33,tacotron_2,86,40482,
tts_experiment,voice_quality,,sentence50,fertility,100,31150,
tts_experiment,voice_quality,,sentence50,tacotron_2,69,31150,
tts_experiment,voice_quality,,sentence50,fertiliity_griffin,59,31150,
tts_experiment,voice_quality,,sentence50,reference,100,31150,
tts_experiment,voice_quality,,sentence50,deep_voice,52,31150,
tts_experiment,voice_quality,,sentence98,tacotron_2,67,27874,
tts_experiment,voice_quality,,sentence98,deep_voice,54,27874,
tts_experiment,voice_quality,,sentence98,fertiliity_griffin,49,27874,
tts_experiment,voice_quality,,sentence98,reference,100,27874,
tts_experiment,voice_quality,,sentence98,fertility,86,27874,
tts_experiment,voice_quality,,sentence17,reference,100,66240,
tts_experiment,voice_quality,,sentence17,fertility,76,66240,
tts_experiment,voice_quality,,sentence17,fertiliity_griffin,45,66240,
tts_experiment,voice_quality,,sentence17,tacotron_2,56,66240,
tts_experiment,voice_quality,,sentence17,deep_voice,67,66240,
tts_experiment,voice_quality,,sentence85,fertiliity_griffin,57,25572,
tts_experiment,voice_quality,,sentence85,fertility,65,25572,
tts_experiment,voice_quality,,sentence85,tacotron_2,37,25572,
tts_experiment,voice_quality,,sentence85,reference,100,25572,
tts_experiment,voice_quality,,sentence85,deep_voice,41,25572,
tts_experiment,voice_quality,,sentence16,fertility,85,18973,
tts_experiment,voice_quality,,sentence16,fertiliity_griffin,76,18973,
tts_experiment,voice_quality,,sentence16,tacotron_2,77,18973,
tts_experiment,voice_quality,,sentence16,reference,100,18973,
tts_experiment,voice_quality,,sentence16,deep_voice,86,18973,
tts_experiment,voice_quality,,sentence20,fertility,65,27483,
tts_experiment,voice_quality,,sentence20,tacotron_2,82,27483,
tts_experiment,voice_quality,,sentence20,fertiliity_griffin,67,27483,
tts_experiment,voice_quality,,sentence20,deep_voice,48,27483,
tts_experiment,voice_quality,,sentence20,reference,100,27483,
tts_experiment,voice_quality,,sentence39,reference,100,70602,
tts_experiment,voice_quality,,sentence39,fertility,76,70602,
tts_experiment,voice_quality,,sentence39,tacotron_2,65,70602,
tts_experiment,voice_quality,,sentence39,fertiliity_griffin,58,70602,
tts_experiment,voice_quality,,sentence39,deep_voice,47,70602,
tts_experiment,voice_quality,,sentence48,reference,100,87506,
tts_experiment,voice_quality,,sentence48,fertiliity_griffin,69,87506,
tts_experiment,voice_quality,,sentence48,deep_voice,57,87506,
tts_experiment,voice_quality,,sentence48,tacotron_2,80,87506,
tts_experiment,voice_quality,,sentence48,fertility,80,87506,
tts_experiment,both_equal,,sentence40,reference,100,155514,
tts_experiment,both_equal,,sentence40,fertiliity_griffin,20,155514,
tts_experiment,both_equal,,sentence40,deep_voice,40,155514,
tts_experiment,both_equal,,sentence40,fertility,80,155514,
tts_experiment,both_equal,,sentence40,tacotron_2,60,155514,
tts_experiment,both_equal,,sentence50,deep_voice,40,106529,
tts_experiment,both_equal,,sentence50,fertiliity_griffin,50,106529,
tts_experiment,both_equal,,sentence50,fertility,60,106529,
tts_experiment,both_equal,,sentence50,reference,100,106529,
tts_experiment,both_equal,,sentence50,tacotron_2,80,106529,
tts_experiment,both_equal,,sentence88,fertiliity_griffin,40,107206,
tts_experiment,both_equal,,sentence88,fertility,80,107206,
tts_experiment,both_equal,,sentence88,reference,100,107206,
tts_experiment,both_equal,,sentence88,deep_voice,60,107206,
tts_experiment,both_equal,,sentence88,tacotron_2,40,107206,
tts_experiment,both_equal,,sentence18,deep_voice,60,56967,
tts_experiment,both_equal,,sentence18,fertiliity_griffin,40,56967,
tts_experiment,both_equal,,sentence18,tacotron_2,60,56967,
tts_experiment,both_equal,,sentence18,fertility,80,56967,
tts_experiment,both_equal,,sentence18,reference,100,56967,
tts_experiment,both_equal,,sentence91,deep_voice,60,120585,
tts_experiment,both_equal,,sentence91,fertiliity_griffin,40,120585,
tts_experiment,both_equal,,sentence91,tacotron_2,60,120585,
tts_experiment,both_equal,,sentence91,fertility,80,120585,
tts_experiment,both_equal,,sentence91,reference,100,120585,
tts_experiment,both_equal,,sentence48,fertility,100,80408,
tts_experiment,both_equal,,sentence48,deep_voice,60,80408,
tts_experiment,both_equal,,sentence48,tacotron_2,80,80408,
tts_experiment,both_equal,,sentence48,reference,60,80408,
tts_experiment,both_equal,,sentence48,fertiliity_griffin,60,80408,
tts_experiment,both_equal,,sentence32,deep_voice,40,107227,
tts_experiment,both_equal,,sentence32,fertiliity_griffin,60,107227,
tts_experiment,both_equal,,sentence32,fertility,60,107227,
tts_experiment,both_equal,,sentence32,tacotron_2,60,107227,
tts_experiment,both_equal,,sentence32,reference,100,107227,
tts_experiment,both_equal,,sentence97,deep_voice,40,64012,
tts_experiment,both_equal,,sentence97,fertiliity_griffin,40,64012,
tts_experiment,both_equal,,sentence97,fertility,80,64012,
tts_experiment,both_equal,,sentence97,tacotron_2,100,64012,
tts_experiment,both_equal,,sentence97,reference,100,64012,
tts_experiment,both_equal,,sentence21,fertiliity_griffin,50,65733,
tts_experiment,both_equal,,sentence21,deep_voice,40,65733,
tts_experiment,both_equal,,sentence21,reference,100,65733,
tts_experiment,both_equal,,sentence21,tacotron_2,60,65733,
tts_experiment,both_equal,,sentence21,fertility,80,65733,
tts_experiment,both_equal,,sentence77,deep_voice,40,68966,
tts_experiment,both_equal,,sentence77,fertiliity_griffin,40,68966,
tts_experiment,both_equal,,sentence77,tacotron_2,60,68966,
tts_experiment,both_equal,,sentence77,fertility,80,68966,
tts_experiment,both_equal,,sentence77,reference,100,68966,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence76,reference,100,81384,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence76,tacotron_2,84,81384,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence76,deep_voice,40,81384,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence76,fertiliity_griffin,50,81384,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence76,fertility,100,81384,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence89,reference,100,48278,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence89,fertiliity_griffin,17,48278,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence89,fertility,66,48278,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence89,tacotron_2,52,48278,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence89,deep_voice,14,48278,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence23,deep_voice,18,39303,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence23,fertility,72,39303,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence23,tacotron_2,3,39303,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence23,fertiliity_griffin,36,39303,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence23,reference,100,39303,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence84,reference,100,43680,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence84,fertility,82,43680,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence84,fertiliity_griffin,41,43680,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence84,deep_voice,8,43680,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence84,tacotron_2,90,43680,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence10,fertility,84,87448,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence10,reference,100,87448,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence10,tacotron_2,60,87448,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence10,fertiliity_griffin,34,87448,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence10,deep_voice,22,87448,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence18,deep_voice,57,46826,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence18,fertility,100,46826,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence18,fertiliity_griffin,84,46826,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence18,tacotron_2,52,46826,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence18,reference,100,46826,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence16,fertility,79,39567,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence16,fertiliity_griffin,64,39567,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence16,reference,100,39567,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence16,tacotron_2,37,39567,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence16,deep_voice,50,39567,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence70,reference,100,42487,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence70,fertiliity_griffin,41,42487,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence70,tacotron_2,30,42487,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence70,fertility,85,42487,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence70,deep_voice,52,42487,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence79,tacotron_2,100,44277,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence79,fertiliity_griffin,54,44277,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence79,fertility,88,44277,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence79,deep_voice,62,44277,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence79,reference,100,44277,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence30,deep_voice,42,42366,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence30,fertiliity_griffin,36,42366,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence30,tacotron_2,100,42366,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence30,reference,100,42366,
tts_experiment,both_equal,"More digitized voices would be hard to listen to for more than a couple of seconds.",sentence30,fertility,91,42366,
tts_experiment,voice_quality,,sentence81,reference,100,108867,
tts_experiment,voice_quality,,sentence81,deep_voice,50,108867,
tts_experiment,voice_quality,,sentence81,fertility,71,108867,
tts_experiment,voice_quality,,sentence81,tacotron_2,80,108867,
tts_experiment,voice_quality,,sentence81,fertiliity_griffin,66,108867,
tts_experiment,voice_quality,,sentence82,reference,90,55087,
tts_experiment,voice_quality,,sentence82,deep_voice,59,55087,
tts_experiment,voice_quality,,sentence82,tacotron_2,80,55087,
tts_experiment,voice_quality,,sentence82,fertiliity_griffin,67,55087,
tts_experiment,voice_quality,,sentence82,fertility,100,55087,
tts_experiment,voice_quality,,sentence30,deep_voice,51,38068,
tts_experiment,voice_quality,,sentence30,tacotron_2,76,38068,
tts_experiment,voice_quality,,sentence30,fertility,90,38068,
tts_experiment,voice_quality,,sentence30,fertiliity_griffin,43,38068,
tts_experiment,voice_quality,,sentence30,reference,100,38068,
tts_experiment,voice_quality,,sentence1,tacotron_2,85,26718,
tts_experiment,voice_quality,,sentence1,reference,100,26718,
tts_experiment,voice_quality,,sentence1,fertiliity_griffin,66,26718,
tts_experiment,voice_quality,,sentence1,deep_voice,78,26718,
tts_experiment,voice_quality,,sentence1,fertility,100,26718,
tts_experiment,voice_quality,,sentence31,fertility,89,20659,
tts_experiment,voice_quality,,sentence31,reference,100,20659,
tts_experiment,voice_quality,,sentence31,fertiliity_griffin,63,20659,
tts_experiment,voice_quality,,sentence31,tacotron_2,82,20659,
tts_experiment,voice_quality,,sentence31,deep_voice,64,20659,
tts_experiment,voice_quality,,sentence73,fertility,84,24151,
tts_experiment,voice_quality,,sentence73,deep_voice,34,24151,
tts_experiment,voice_quality,,sentence73,tacotron_2,77,24151,
tts_experiment,voice_quality,,sentence73,fertiliity_griffin,40,24151,
tts_experiment,voice_quality,,sentence73,reference,100,24151,
tts_experiment,voice_quality,,sentence51,fertility,76,16918,
tts_experiment,voice_quality,,sentence51,deep_voice,45,16918,
tts_experiment,voice_quality,,sentence51,tacotron_2,63,16918,
tts_experiment,voice_quality,,sentence51,reference,100,16918,
tts_experiment,voice_quality,,sentence51,fertiliity_griffin,73,16918,
tts_experiment,voice_quality,,sentence49,fertiliity_griffin,48,20891,
tts_experiment,voice_quality,,sentence49,deep_voice,62,20891,
tts_experiment,voice_quality,,sentence49,reference,100,20891,
tts_experiment,voice_quality,,sentence49,fertility,70,20891,
tts_experiment,voice_quality,,sentence49,tacotron_2,87,20891,
tts_experiment,voice_quality,,sentence16,fertility,81,34837,
tts_experiment,voice_quality,,sentence16,reference,100,34837,
tts_experiment,voice_quality,,sentence16,tacotron_2,72,34837,
tts_experiment,voice_quality,,sentence16,fertiliity_griffin,74,34837,
tts_experiment,voice_quality,,sentence16,deep_voice,70,34837,
tts_experiment,voice_quality,,sentence7,tacotron_2,59,20059,
tts_experiment,voice_quality,,sentence7,reference,100,20059,
